Record_ID,Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score
3878,11,84,Yes,6,2,3,64
3879,19,65,Yes,9,0,2,65
3880,22,97,Yes,5,7,5,75
3881,21,63,No,7,2,2,63
3882,9,97,No,6,5,3,69
3883,15,88,Yes,8,2,4,68
3884,20,73,Yes,6,2,2,66
3885,23,76,Yes,6,2,2,66
3886,7,90,Yes,7,4,3,66
3887,19,84,Yes,9,2,4,68
3888,21,87,Yes,6,1,2,65
3889,25,76,No,6,3,3,70
3890,24,80,No,5,3,2,68
3891,23,100,No,6,1,2,70
3892,15,69,No,8,2,2,61
3893,9,77,No,7,3,3,61
3894,18,72,No,7,6,0,64
3895,26,91,No,10,4,3,71
3896,28,91,Yes,4,1,3,72
3897,24,72,Yes,10,1,3,66
3898,23,63,Yes,9,0,4,63
3899,22,60,No,7,3,1,62
3900,17,77,Yes,8,3,3,65
3901,19,76,Yes,6,2,5,66
3902,30,100,No,7,2,3,72
3903,14,79,Yes,10,2,3,68
3904,30,70,No,6,2,3,70
3905,18,96,Yes,7,1,3,70
3906,28,80,No,6,2,6,73
3907,12,84,No,6,2,2,67
3908,24,64,No,6,3,2,65
3909,16,75,Yes,5,1,3,65
3910,12,98,No,7,0,3,65
3911,21,84,Yes,7,0,4,70
3912,26,74,Yes,6,3,2,66
3913,15,85,Yes,4,0,1,65
3914,11,96,No,7,2,1,68
3915,19,71,Yes,7,3,1,66
3916,19,80,Yes,10,1,2,65
3917,23,98,Yes,7,2,4,71
3918,26,67,Yes,8,2,3,65
3919,20,89,Yes,6,0,4,70
3920,31,85,Yes,9,0,2,69
3921,21,87,No,6,3,4,71
3922,18,74,Yes,8,0,2,67
3923,10,73,Yes,8,3,2,64
3924,18,87,No,8,1,4,82
3925,18,69,Yes,10,2,0,66
3926,26,77,Yes,6,1,4,66
3927,23,68,Yes,9,1,3,65
3928,13,60,No,9,2,5,61
3929,21,99,No,7,2,2,72
3930,24,77,Yes,10,3,3,70
3931,29,99,Yes,7,0,3,71
3932,25,66,Yes,7,4,2,84
3933,25,83,Yes,7,2,3,72
3934,20,68,Yes,5,1,3,67
3935,22,92,No,8,2,5,72
3936,27,91,Yes,8,1,6,70
3937,12,65,No,7,1,4,62
3938,18,96,Yes,10,3,2,71
3939,15,68,No,6,3,3,62
3940,22,85,Yes,4,1,3,68
3941,27,99,No,10,2,3,74
3942,16,95,No,9,0,3,68
3943,6,98,No,8,1,3,64
3944,18,74,Yes,6,0,4,65
3945,25,64,Yes,8,1,5,66
3946,23,68,No,5,5,1,68
3947,23,80,No,7,2,4,67
3948,18,92,Yes,6,1,5,67
3949,12,66,Yes,7,2,3,63
3950,23,86,Yes,8,2,1,71
3951,15,73,No,5,1,2,63
3952,33,74,No,8,0,3,66
3953,23,86,No,7,2,2,67
3954,17,79,Yes,8,0,2,66
3955,16,92,Yes,7,2,4,70
3956,19,66,No,8,3,4,64
3957,19,92,Yes,6,1,2,71
3958,27,63,Yes,4,0,3,68
3959,21,68,Yes,5,2,3,64
3960,16,86,Yes,6,1,4,66
3961,31,94,No,5,1,4,72
3962,20,70,Yes,9,2,3,66
3963,25,73,Yes,7,0,4,70
3964,16,81,Yes,8,1,2,66
3965,22,68,No,8,1,3,68
3966,22,92,Yes,7,2,4,70
3967,9,91,No,10,0,2,64
3968,32,66,Yes,10,3,1,71
3969,28,79,Yes,9,2,5,72
3970,18,91,Yes,6,5,2,71
3971,13,73,No,9,0,4,63
3972,22,85,Yes,4,1,2,68
3973,21,62,No,9,1,4,63
3974,22,84,No,4,0,2,66
3975,21,66,Yes,7,1,3,63
3976,23,93,No,9,1,4,72
3977,29,74,Yes,8,3,3,70
3978,23,71,Yes,5,1,1,65
3979,14,94,Yes,7,0,3,67
3980,28,62,No,8,2,3,66
3981,30,76,Yes,7,1,2,69
3982,39,75,Yes,6,1,3,73
3983,13,71,Yes,8,2,4,66
3984,21,96,Yes,9,0,6,70
3985,8,90,No,7,2,4,68
3986,23,63,Yes,9,2,2,65
3987,17,89,No,7,1,2,67
3988,32,81,No,6,2,2,71
3989,15,96,No,9,2,3,70
3990,10,73,Yes,9,5,3,61
3991,17,83,Yes,6,0,3,69
3992,8,80,Yes,6,1,3,63
3993,25,80,Yes,10,0,2,67
3994,8,78,Yes,7,0,2,65
3995,20,68,Yes,7,0,3,63
3996,8,90,No,7,3,4,67
3997,18,78,Yes,9,2,2,66
3998,30,98,Yes,10,0,3,72
3999,22,70,No,7,3,5,68
4000,15,87,Yes,10,1,4,67
4001,20,98,Yes,6,1,3,72
4002,20,87,Yes,7,0,2,66
4003,23,95,Yes,8,1,4,73
4004,12,93,Yes,6,4,3,71
4005,24,74,Yes,8,1,3,65
4006,4,84,Yes,6,5,4,65
4007,16,66,Yes,5,2,3,65
4008,17,81,Yes,4,2,2,68
4009,24,69,No,7,7,3,70
4010,20,90,Yes,8,1,2,68
4011,12,81,Yes,5,0,2,62
4012,14,76,No,7,3,3,66
4013,21,71,No,7,3,5,65
4014,20,100,Yes,7,1,4,71
4015,17,63,No,6,0,2,61
4016,17,62,No,7,2,4,63
4017,24,69,Yes,7,3,4,67
4018,17,99,No,8,2,4,70
4019,19,99,Yes,5,3,4,73
4020,33,86,No,7,1,3,72
4021,11,95,Yes,5,1,3,69
4022,9,69,Yes,7,1,3,61
4023,25,99,No,5,1,3,71
4024,16,66,Yes,6,1,3,64
4025,18,64,Yes,7,1,3,61
4026,15,64,No,6,3,4,63
4027,18,83,Yes,9,2,2,65
4028,30,91,No,9,3,4,73
4029,25,75,Yes,8,2,4,68
4030,25,99,No,8,1,2,72
4031,12,77,Yes,7,1,3,62
4032,13,66,Yes,9,3,2,63
4033,3,79,Yes,7,0,3,58
4034,15,87,No,10,1,3,68
4035,26,93,Yes,6,1,2,74
4036,23,78,Yes,5,1,3,68
4037,19,84,Yes,5,1,2,67
4038,20,71,Yes,5,0,4,65
4039,16,86,Yes,5,0,4,63
4040,21,99,No,7,2,2,71
4041,25,62,Yes,8,0,4,62
4042,10,95,Yes,7,2,3,66
4043,22,82,No,5,1,1,65
4044,26,70,No,6,0,3,66
4045,18,98,No,8,3,3,71
4046,24,79,No,6,2,3,68
4047,37,73,Yes,6,0,5,72
4048,19,67,No,5,1,4,66
4049,22,70,Yes,6,4,2,66
4050,16,93,No,6,2,1,67
4051,21,85,Yes,7,5,3,71
4052,23,97,Yes,8,2,1,72
4053,21,69,No,7,3,3,64
4054,14,65,No,7,1,3,60
4055,21,60,No,8,2,2,64
4056,29,80,Yes,5,2,1,70
4057,23,100,Yes,10,3,2,72
4058,26,88,No,6,0,2,68
4059,19,72,Yes,8,0,3,62
4060,24,95,No,5,0,2,68
4061,22,91,Yes,7,2,5,72
4062,14,61,Yes,7,0,1,60
4063,22,93,No,9,3,4,72
4064,14,72,No,7,2,3,65
4065,16,66,No,9,3,4,63
4066,21,69,Yes,7,2,0,66
4067,22,79,No,10,1,2,65
4068,13,77,No,4,1,2,65
4069,26,72,No,8,2,3,67
4070,23,67,No,4,4,3,65
4071,16,90,No,7,0,3,67
4072,11,100,Yes,9,1,3,66
4073,19,91,Yes,9,2,3,71
4074,17,72,No,8,1,4,64
4075,21,70,No,7,0,2,61
4076,18,69,Yes,8,1,2,65
4077,8,65,No,10,1,5,61
4078,18,82,No,7,1,4,64
4079,18,84,Yes,8,0,3,69
4080,24,88,Yes,6,4,4,71
4081,16,87,No,9,3,5,70
4082,30,72,Yes,8,1,1,70
4083,9,73,Yes,6,0,2,62
4084,28,87,No,8,2,3,73
4085,19,74,No,8,0,3,66
4086,25,69,Yes,8,1,3,66
4087,20,75,No,7,3,3,66
4088,27,71,Yes,9,3,1,66
4089,18,64,Yes,6,2,4,65
4090,13,93,No,7,2,2,67
4091,29,94,No,7,6,4,76
4092,19,69,Yes,9,0,3,66
4093,21,63,Yes,6,1,3,63
4094,27,90,No,7,0,3,71
4095,14,68,No,6,1,3,63
4096,24,76,Yes,7,1,2,67
4097,16,63,Yes,8,0,3,63
4098,19,69,Yes,5,0,4,66
4099,20,92,Yes,9,3,2,72
4100,11,92,Yes,8,4,2,70
4101,15,68,Yes,6,0,3,62
4102,28,73,Yes,6,0,2,69
4103,25,65,Yes,9,2,3,66
4104,20,63,Yes,8,2,3,64
4105,21,100,Yes,6,2,1,70
4106,18,86,No,6,0,4,67
4107,28,82,Yes,8,1,2,71
4108,19,91,No,8,1,2,69
4109,21,94,No,8,1,4,70
4110,27,92,Yes,7,0,1,70
4111,15,61,Yes,8,1,2,61
4112,29,67,No,7,0,3,65
4113,11,86,Yes,6,0,3,67
4114,30,75,Yes,9,1,5,70
4115,18,99,No,8,2,3,67
4116,19,87,Yes,6,3,2,68
4117,9,98,No,7,2,4,69
4118,17,68,No,7,1,1,65
4119,14,95,Yes,6,2,2,68
4120,16,73,Yes,7,1,4,67
4121,19,100,Yes,6,1,2,70
4122,26,66,No,8,2,3,68
4123,21,81,Yes,7,1,4,69
4124,22,92,Yes,5,0,3,70
4125,13,77,Yes,7,2,5,67
4126,15,79,Yes,6,4,3,70
4127,31,99,Yes,4,1,2,74
4128,16,77,Yes,7,1,4,63
4129,30,84,Yes,9,1,2,72
4130,19,62,No,7,0,5,62
4131,20,94,No,8,1,2,71
4132,26,86,No,7,0,5,68
4133,28,76,Yes,6,3,3,72
4134,19,61,Yes,6,1,2,64
4135,18,84,No,5,0,4,64
4136,20,61,Yes,8,0,5,63
4137,22,60,Yes,8,2,4,66
4138,25,85,Yes,7,2,2,71
4139,20,68,Yes,4,4,4,70
4140,24,68,Yes,8,3,0,67
4141,30,86,Yes,6,0,4,73
4142,22,62,Yes,7,2,3,64
4143,22,73,No,5,4,1,65
4144,11,66,Yes,7,3,3,62
4145,4,83,No,7,1,3,64
4146,22,86,No,4,1,5,67
4147,19,89,No,9,5,3,74
4148,17,70,No,7,1,4,63
4149,21,64,Yes,7,1,4,64
4150,20,63,No,8,4,3,64
4151,27,77,No,7,1,3,70
4152,21,98,Yes,8,3,3,71
4153,16,69,Yes,5,0,4,63
4154,26,70,Yes,7,0,1,66
4155,19,64,Yes,4,1,3,65
4156,23,84,No,7,2,5,70
4157,17,87,Yes,9,2,3,65
4158,16,86,Yes,5,0,2,68
4159,21,94,No,6,1,2,72
4160,20,79,Yes,4,0,4,67
4161,23,65,No,7,1,4,65
4162,18,72,No,8,2,4,66
4163,9,86,No,8,1,5,67
4164,17,85,No,6,1,3,65
4165,25,81,No,4,2,3,68
4166,18,87,No,5,2,1,68
4167,19,85,Yes,9,1,3,69
4168,26,95,Yes,8,2,2,71
4169,16,83,Yes,7,0,1,64
4170,11,91,No,7,1,3,65
4171,19,70,No,5,1,2,64
4172,17,87,Yes,9,3,3,67
4173,14,96,No,6,3,2,70
4174,19,75,No,8,1,4,66
4175,23,91,No,5,3,3,70
4176,20,89,Yes,7,1,4,70
4177,22,62,Yes,9,1,3,64
4178,31,83,Yes,6,3,3,71
4179,18,65,Yes,8,1,3,63
4180,22,99,Yes,5,1,3,72
4181,17,92,No,6,4,4,72
4182,15,64,Yes,7,0,2,61
4183,16,65,Yes,8,2,4,63
4184,17,84,No,7,0,2,67
4185,22,74,Yes,8,3,1,67
4186,34,61,No,9,2,5,65
4187,16,82,No,6,0,2,64
4188,18,76,No,5,2,6,69
4189,20,64,No,6,4,4,65
4190,22,92,No,9,1,4,71
4191,22,97,Yes,6,0,2,70
4192,28,90,Yes,9,0,2,98
4193,5,93,Yes,7,1,2,65
4194,6,69,Yes,10,1,4,63
4195,17,71,Yes,10,0,3,61
4196,27,68,Yes,9,1,3,67
4197,11,91,No,5,0,2,64
4198,2,98,No,4,1,2,65
4199,23,89,Yes,7,2,3,73
4200,21,95,Yes,8,1,3,69
4201,13,86,No,8,3,3,67
4202,14,76,No,6,0,2,63
4203,14,77,Yes,5,0,2,67
4204,21,63,Yes,8,2,5,66
4205,16,61,Yes,10,2,2,64
4206,23,88,Yes,6,2,2,68
4207,3,78,No,8,2,4,61
4208,15,82,Yes,10,1,1,66
4209,13,82,Yes,7,0,2,65
4210,18,71,Yes,7,0,4,65
4211,17,79,No,8,3,5,67
4212,25,79,Yes,7,1,2,68
4213,9,76,Yes,9,1,3,63
4214,20,93,No,6,1,3,70
4215,23,78,No,7,0,2,68
4216,31,84,No,5,2,3,69
4217,17,96,Yes,7,0,2,67
4218,22,95,No,5,0,3,69
4219,9,96,Yes,8,1,4,65
4220,6,71,Yes,5,1,2,61
4221,25,61,Yes,8,3,3,65
4222,20,70,Yes,6,4,4,67
4223,27,71,Yes,10,1,2,66
4224,12,96,No,9,2,4,69
4225,23,86,Yes,8,3,4,71
4226,31,63,No,5,1,2,68
4227,23,65,No,6,3,5,65
4228,22,66,No,6,1,5,64
4229,20,85,No,6,1,3,68
4230,11,89,No,9,1,3,64
4231,28,94,No,7,1,3,71
4232,16,98,No,6,1,3,70
4233,23,68,Yes,6,0,2,68
4234,11,72,Yes,6,2,3,63
4235,13,70,Yes,8,0,3,61
4236,29,74,No,5,2,1,66
4237,18,97,Yes,7,5,4,75
4238,29,83,Yes,8,2,1,71
4239,20,90,Yes,4,1,3,69
4240,9,80,No,5,2,3,62
4241,25,61,No,7,0,4,65
4242,16,63,No,9,0,3,61
4243,24,82,No,9,3,2,69
4244,20,89,Yes,6,1,3,66
4245,11,69,Yes,9,1,5,64
4246,21,89,Yes,7,1,4,69
4247,33,92,Yes,7,6,5,78
4248,23,76,Yes,7,2,4,68
4249,20,90,No,8,2,4,70
4250,26,76,Yes,6,1,5,68
4251,21,87,Yes,6,0,5,68
4252,21,91,No,5,1,3,69
4253,13,100,Yes,8,0,3,68
4254,21,74,Yes,8,3,1,80
4255,26,76,Yes,8,1,3,67
4256,15,67,Yes,5,1,2,64
4257,29,68,No,6,0,2,64
4258,19,88,Yes,9,1,3,68
4259,15,97,No,7,4,3,67
4260,26,76,No,7,0,1,65
4261,18,67,Yes,7,0,4,66
4262,25,71,Yes,8,4,4,67
4263,18,78,No,7,0,3,64
4264,20,72,Yes,6,1,4,66
4265,23,69,Yes,8,1,3,63
4266,22,89,No,5,5,4,71
4267,8,60,Yes,9,0,3,62
4268,13,82,No,6,1,4,64
4269,26,92,Yes,8,2,3,72
4270,19,71,Yes,7,0,4,65
4271,17,84,No,6,1,2,67
4272,12,87,Yes,9,1,3,65
4273,14,86,Yes,8,0,1,63
4274,8,78,No,7,1,3,65
4275,19,74,Yes,10,1,5,67
4276,16,93,Yes,8,0,4,67
4277,14,90,Yes,6,0,3,65
4278,20,73,Yes,4,1,3,64
4279,22,64,No,7,0,5,64
4280,33,63,Yes,9,1,4,69
4281,11,64,No,8,1,3,60
4282,27,83,Yes,9,1,4,70
4283,26,62,No,6,2,3,66
4284,15,73,Yes,7,3,4,66
4285,21,90,No,7,2,2,68
4286,17,72,No,7,3,3,62
4287,21,91,Yes,8,0,2,70
4288,29,90,Yes,9,0,3,72
4289,24,70,Yes,10,1,2,64
4290,23,89,No,9,1,5,71
4291,17,90,No,8,1,4,67
4292,11,76,No,6,3,1,64
4293,19,68,No,7,1,1,64
4294,27,81,Yes,8,0,3,72
4295,11,97,Yes,7,3,2,66
4296,14,86,No,6,3,2,68
4297,21,67,Yes,6,1,5,95
4298,14,87,Yes,8,0,3,64
4299,15,77,Yes,7,1,2,64
4300,17,84,Yes,7,2,2,68
4301,12,89,Yes,7,1,5,67
4302,14,81,No,6,1,3,67
4303,24,93,Yes,7,1,3,71
4304,12,89,Yes,6,1,3,63
4305,10,85,Yes,6,3,3,66
4306,16,66,No,5,2,5,65
4307,24,93,Yes,7,0,3,68
4308,19,97,Yes,8,0,2,68
4309,17,65,No,9,0,2,62
4310,20,80,Yes,5,0,3,67
4311,10,70,Yes,9,1,4,65
4312,23,90,Yes,7,2,3,71
4313,22,89,Yes,5,4,2,71
4314,18,66,Yes,6,1,3,61
4315,26,95,No,4,1,2,70
4316,13,67,Yes,5,0,2,60
4317,27,92,No,10,0,2,70
4318,21,78,No,6,1,2,67
4319,18,73,Yes,8,3,2,66
4320,20,66,Yes,7,2,2,63
4321,19,67,No,7,3,3,65
4322,27,86,Yes,8,5,2,75
4323,14,82,No,4,2,4,66
4324,15,65,No,9,1,2,61
4325,26,65,Yes,7,1,1,65
4326,16,63,Yes,6,2,3,61
4327,25,90,Yes,8,2,3,73
4328,30,88,Yes,6,1,2,73
4329,18,62,Yes,7,1,5,63
4330,24,82,No,7,1,3,67
4331,13,63,Yes,8,2,4,62
4332,25,96,No,7,1,3,71
4333,21,96,Yes,5,2,4,70
4334,23,88,No,8,0,5,70
4335,16,97,No,7,4,2,69
4336,10,92,No,4,3,2,66
4337,23,93,Yes,7,1,3,72
4338,8,83,Yes,6,1,3,63
4339,18,72,Yes,8,1,4,65
4340,26,69,Yes,6,3,3,71
4341,21,73,No,5,5,3,66
4342,32,85,Yes,9,2,3,69
4343,26,67,No,8,0,4,62
4344,16,70,No,7,1,3,66
4345,20,79,Yes,8,3,4,66
4346,20,69,Yes,8,1,3,64
4347,11,84,Yes,7,0,3,63
4348,14,97,Yes,5,0,2,68
4349,17,90,No,7,5,3,68
4350,8,87,No,9,2,3,67
4351,20,83,Yes,8,1,3,67
4352,19,80,Yes,7,2,2,68
4353,10,67,Yes,8,1,4,65
4354,22,96,Yes,7,4,4,74
4355,24,70,Yes,9,1,2,85
4356,21,64,No,9,2,3,64
4357,18,90,Yes,5,3,2,67
4358,24,67,Yes,9,2,2,68
4359,24,75,Yes,10,0,3,67
4360,22,61,No,8,1,4,65
4361,15,65,Yes,8,2,2,63
4362,22,67,Yes,6,1,2,64
4363,27,62,Yes,6,0,3,62
4364,16,86,Yes,7,1,2,68
4365,33,93,Yes,6,0,4,75
4366,17,75,No,5,0,4,63
4367,20,95,Yes,7,2,4,68
4368,16,69,No,8,2,3,63
4369,21,73,No,5,0,2,68
4370,10,66,No,7,0,2,62
4371,17,85,Yes,7,3,2,67
4372,13,77,No,7,2,3,66
4373,21,85,No,8,1,2,65
4374,26,90,Yes,8,0,3,69
4375,24,82,No,6,2,1,70
4376,6,85,Yes,9,0,3,64
4377,32,97,Yes,8,0,3,75
4378,22,72,Yes,9,1,3,66
4379,15,74,No,7,2,3,62
4380,21,89,No,7,4,5,70
4381,21,84,No,7,0,3,68
4382,16,67,Yes,9,1,2,66
4383,21,75,Yes,7,0,2,65
4384,16,79,Yes,7,3,2,68
4385,18,77,No,10,2,3,68
4386,16,67,Yes,5,2,3,62
4387,11,97,Yes,8,2,3,66
4388,21,90,No,7,2,2,68
4389,24,79,No,7,0,2,69
4390,23,87,No,6,2,3,67
4391,25,96,Yes,6,3,2,74
4392,22,65,No,6,2,3,61
4393,17,70,No,8,2,2,64
4394,25,82,No,8,1,2,69
4395,12,92,No,4,2,2,66
4396,15,61,No,5,0,4,61
4397,14,99,Yes,8,3,4,71
4398,26,78,Yes,8,2,4,71
4399,26,74,No,5,2,4,69
4400,23,72,Yes,8,1,4,66
4401,26,67,Yes,7,2,3,64
4402,15,92,No,8,1,4,68
4403,22,98,Yes,6,0,3,71
4404,19,77,Yes,5,0,4,66
4405,25,98,Yes,7,1,4,94
4406,19,93,Yes,7,1,3,68
4407,18,79,No,7,1,4,66
4408,23,87,No,6,4,2,70
4409,25,77,No,10,1,3,68
4410,16,82,No,4,1,2,65
4411,20,62,Yes,6,3,4,64
4412,14,88,Yes,6,0,3,69
4413,5,62,No,7,1,4,59
4414,21,93,No,8,2,4,70
4415,24,93,Yes,8,0,2,72
4416,22,69,No,9,0,3,64
4417,8,73,No,8,0,3,63
4418,18,79,Yes,4,2,3,67
4419,7,84,Yes,5,1,3,62
4420,28,71,Yes,9,1,4,69
4421,13,84,Yes,9,3,2,66
4422,28,72,No,8,4,2,66
4423,26,62,No,6,1,3,63
4424,15,60,No,7,2,4,62
4425,13,64,No,6,1,3,58
4426,22,92,No,5,0,4,67
4427,15,98,Yes,7,2,3,68
4428,21,77,No,10,1,3,67
4429,17,81,No,6,3,4,67
4430,9,66,No,9,3,3,62
4431,7,82,Yes,6,2,2,66
4432,21,66,Yes,5,1,5,65
4433,17,84,Yes,8,0,5,67
4434,17,97,No,7,1,4,69
4435,24,68,Yes,9,1,2,67
4436,27,91,Yes,9,0,3,69
4437,18,61,No,7,2,4,62
4438,18,75,Yes,9,3,3,67
4439,23,64,Yes,6,0,3,63
4440,12,74,No,6,2,3,65
4441,21,67,Yes,9,3,3,66
4442,23,75,Yes,5,3,1,71
4443,24,77,Yes,7,1,4,70
4444,8,72,Yes,9,4,4,68
4445,15,86,Yes,9,0,3,67
4446,15,97,No,6,2,0,71
4447,21,76,Yes,9,1,5,65
4448,23,68,Yes,5,1,2,64
4449,29,71,Yes,6,1,2,69
4450,17,94,Yes,7,1,2,68
4451,17,83,Yes,8,4,3,67
4452,27,78,Yes,5,1,4,71
4453,22,66,Yes,10,1,3,64
4454,28,78,Yes,4,2,3,69
4455,22,71,Yes,7,1,4,68
4456,13,98,Yes,7,1,3,69
4457,12,95,No,4,0,3,67
4458,11,63,Yes,9,0,3,58
4459,24,81,Yes,6,0,2,66
4460,27,69,Yes,7,2,1,69
4461,31,76,Yes,7,3,3,70
4462,25,95,Yes,5,1,3,70
4463,27,81,Yes,5,0,3,70
4464,17,73,No,9,0,3,66
4465,13,68,No,7,1,3,61
4466,25,92,Yes,4,3,2,71
4467,23,85,Yes,7,2,3,69
4468,21,79,Yes,7,2,2,69
4469,22,69,No,7,0,1,65
4470,22,73,Yes,4,3,4,69
4471,28,98,Yes,7,1,2,74
4472,28,81,Yes,6,2,5,71
4473,23,76,No,7,0,1,68
4474,25,81,Yes,8,0,3,69
4475,23,91,Yes,8,3,5,68
4476,17,74,No,9,2,3,63
4477,25,67,Yes,10,0,2,68
4478,12,83,Yes,5,2,2,67
4479,26,87,No,6,3,3,71
4480,13,89,No,8,0,2,66
4481,22,95,No,7,2,3,69
4482,15,75,Yes,4,3,4,68
4483,23,63,No,7,1,3,63
4484,20,98,No,9,0,4,69
4485,10,77,Yes,5,3,3,66
4486,23,85,Yes,7,1,5,71
4487,17,87,No,4,2,4,68
4488,25,82,Yes,8,0,4,69
4489,20,68,Yes,7,0,3,65
4490,22,90,Yes,6,0,4,68
4491,14,92,Yes,6,0,2,67
4492,16,82,No,5,1,3,65
4493,17,80,Yes,9,1,4,65
4494,25,65,Yes,6,2,2,64
4495,30,63,No,8,1,3,69
4496,15,74,No,6,2,3,64
4497,26,72,No,10,2,2,66
4498,7,98,Yes,9,2,5,65
4499,13,91,Yes,10,2,4,69
4500,14,86,Yes,10,3,4,66
4501,12,81,Yes,6,0,2,64
4502,10,67,Yes,6,1,4,61
4503,22,99,No,10,1,1,72
4504,19,75,Yes,7,1,3,67
4505,22,64,Yes,8,0,4,63
4506,24,80,No,6,1,3,69
4507,22,95,Yes,6,3,2,70
4508,24,95,Yes,8,1,3,71
4509,20,60,Yes,4,0,1,60
4510,13,95,Yes,8,3,2,70
4511,26,71,No,8,1,4,69
4512,16,62,No,6,0,4,63
4513,14,94,Yes,7,2,1,69
4514,19,95,Yes,7,0,2,71
4515,15,84,Yes,7,1,4,68
4516,17,83,No,8,0,4,64
4517,22,93,No,6,0,3,68
4518,22,91,Yes,10,2,3,69
4519,15,96,No,7,0,3,65
4520,17,82,Yes,7,3,4,68
4521,26,99,Yes,10,1,2,74
4522,23,100,Yes,4,0,4,72
4523,32,65,No,10,1,2,67
4524,27,94,Yes,7,1,2,73
4525,27,80,No,6,1,4,68
4526,12,76,Yes,5,0,4,61
4527,25,85,No,5,3,4,70
4528,20,62,Yes,6,1,3,62
4529,17,80,Yes,7,2,3,67
4530,21,95,Yes,8,0,3,69
4531,26,69,No,7,0,3,93
4532,23,77,No,6,3,4,68
4533,15,98,Yes,9,1,2,69
4534,24,77,Yes,10,2,4,68
4535,16,74,No,9,0,5,64
4536,21,78,Yes,6,0,2,69
4537,18,81,No,8,2,4,66
4538,19,85,No,8,4,3,68
4539,25,92,Yes,9,3,4,72
4540,14,78,No,6,2,2,63
4541,32,93,No,6,0,4,73
4542,9,81,Yes,9,1,1,65
4543,16,74,Yes,8,1,2,65
4544,22,86,Yes,5,0,2,68
4545,24,89,No,8,3,2,70
4546,19,82,No,10,0,2,65
4547,20,62,Yes,6,2,3,66
4548,22,67,Yes,6,1,1,66
4549,19,71,Yes,7,2,3,65
4550,28,71,No,8,2,3,69
4551,25,87,Yes,7,1,4,69
4552,25,61,No,9,2,4,64
4553,14,90,Yes,7,1,4,66
4554,20,71,Yes,9,1,3,63
4555,18,72,Yes,6,4,3,68
4556,14,81,Yes,5,2,3,68
4557,22,69,No,6,1,3,65
4558,17,95,No,5,1,3,69
4559,24,63,No,8,2,1,66
4560,14,78,No,4,1,4,63
4561,30,94,Yes,6,2,3,72
4562,15,85,No,7,2,4,67
4563,21,72,No,5,1,3,67
4564,25,77,Yes,7,0,5,68
4565,17,88,Yes,7,2,3,71
4566,25,99,No,9,1,3,73
4567,13,96,No,5,2,3,68
4568,29,74,No,8,0,4,69
4569,20,100,Yes,8,0,2,69
4570,16,60,No,7,3,4,63
4571,18,61,Yes,6,3,3,62
4572,25,93,Yes,5,0,5,70
4573,16,68,No,10,1,3,66
4574,16,62,No,7,3,3,62
4575,19,69,Yes,7,2,2,64
4576,13,77,Yes,10,2,3,63
4577,31,89,Yes,7,1,2,71
4578,17,85,Yes,10,1,1,67
4579,25,70,Yes,5,2,1,67
4580,21,80,Yes,7,1,2,67
4581,14,97,Yes,5,2,3,71
4582,20,93,No,7,0,3,69
4583,25,73,Yes,7,2,4,93
4584,19,99,Yes,6,1,1,72
4585,27,88,No,7,1,1,71
4586,26,62,No,6,1,3,63
4587,26,61,Yes,7,0,3,65
4588,17,67,Yes,6,0,3,61
4589,14,89,No,9,2,3,66
4590,16,67,Yes,5,1,2,61
4591,21,80,No,7,1,3,67
4592,23,64,Yes,5,3,5,64
4593,7,97,No,6,3,2,69
4594,20,74,No,6,1,2,64
4595,21,96,Yes,7,2,2,70
4596,18,98,Yes,7,2,4,73
4597,28,60,Yes,5,0,5,63
4598,23,79,Yes,6,2,4,68
4599,28,61,Yes,6,0,3,64
4600,19,96,Yes,5,3,3,69
4601,26,81,Yes,9,3,2,69
4602,30,63,No,5,2,2,67
4603,28,64,Yes,7,3,4,69
4604,13,75,No,10,1,3,62
4605,18,98,No,9,0,1,66
4606,18,88,No,8,2,2,68
4607,23,95,No,7,1,1,71
4608,24,75,No,8,1,2,66
4609,15,62,No,8,2,4,62
4610,20,99,Yes,9,1,4,68
4611,8,61,Yes,7,0,3,59
4612,29,98,Yes,9,0,4,70
4613,17,75,Yes,7,1,4,66
4614,20,60,Yes,10,3,3,65
4615,18,88,No,7,0,4,66
4616,27,99,Yes,5,2,2,73
4617,3,99,Yes,7,2,3,65
4618,20,66,Yes,8,0,3,65
4619,19,67,No,9,0,3,64
4620,17,83,Yes,6,0,4,69
4621,30,85,No,4,2,3,74
4622,15,90,Yes,8,2,2,68
4623,25,67,No,8,0,4,65
4624,22,98,Yes,5,2,5,72
4625,28,86,Yes,7,2,4,71
4626,16,94,No,7,0,4,69
4627,16,82,Yes,8,3,1,67
4628,27,77,Yes,6,0,3,71
4629,23,99,Yes,6,1,3,68
4630,11,83,No,7,3,2,63
4631,17,95,No,5,2,2,69
4632,22,98,No,10,1,4,68
4633,25,87,Yes,8,2,4,73
4634,16,82,Yes,6,3,2,69
4635,3,60,Yes,5,0,4,58
4636,23,62,No,5,1,3,65
4637,13,68,Yes,8,2,4,63
4638,8,67,No,5,1,2,59
4639,3,70,Yes,7,0,2,58
4640,25,72,Yes,4,1,2,66
4641,21,74,Yes,8,0,4,67
4642,19,77,Yes,8,3,3,67
